Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
"American Civil Liberties Union, Inc.",05/14/2020 to 05/24/2020,C4,05/22/20,ACLU of Montana,,,,PO Box 13177 W 6th Ave,Helena,MT,59601,,All Other Expenditures,70000.0,Monetary contribution to an incidental committee,General,,,
Custer County Republican Women,01/01/2020 to 03/25/2020,C6,02/18/20,Montana Federation of Republican Women,,,,PO Box 1496,Columbus,MT,59019,,All Other Expenditures,287.5,15 Dues + Annual Fee,Primary,,,
Custer County Republican Women,01/01/2020 to 03/25/2020,C6,03/24/20,Montana Federation of Republican Women,,,,PO Box 1496,Columbus,MT,59019,,All Other Expenditures,55.0,2 Dues,Primary,,,
Custer County Republican Women,01/01/2020 to 03/25/2020,C6,03/09/20,Montana Federation of Republican Women,,,,PO Box 1496,Columbus,MT,59019,,All Other Expenditures,110.0,4 Dues,Primary,,,
Custer County Republican Women,01/01/2020 to 03/25/2020,C6,03/09/20,Montana Federation of Republican Women,,,,PO Box 1496,Columbus,MT,59019,,All Other Expenditures,150.0,Correction for underpayment on 2/18/20,Primary,,,
Custer County Republican Women,01/01/2020 to 03/25/2020,C6,01/22/20,Star Printing,,,,818 Main St,Miles City,MT,59301,,All Other Expenditures,67.3,CCRW Newsletter-Printing,Primary,,,
Custer County Republican Women,01/01/2020 to 03/25/2020,C6,03/14/20,Town and Country Club of Miles City,,,,727 S 4th Street,Miles City,MT,59301,,All Other Expenditures,560.0,Luncheon meals + Venue,Primary,,,
Custer County Republican Women,01/01/2020 to 03/25/2020,C6,01/22/20,USPS,,,,106 N 7th,Miles City,MT,59301,,All Other Expenditures,55.0,Roll of Stamps for CCRW Newsletter & future use,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,12/15/19,"Abbott, Dee",,,,3652 Kinsey Road,Miles City,MT,59301,,All Other Expenditures,95.0,Reimb - Biennial Convention Registration,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,11/17/19,Custer County Republican Central Committee,,,,PO Box 1554,Miles City,MT,59301,,All Other Expenditures,32.0,1/2 PO Box Rent,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,12/15/19,"Hastings, Juanita",,,,804 Belmont Dr,Miles City,MT,59301,,All Other Expenditures,402.95,Reimb - Biennial Convention Registration + Motel ,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,11/16/19,Horton House,,,,1918 Main St,Miles City,MT,59301,,All Other Expenditures,100.0,Venue - Tea for Elsie,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,12/15/19,Miles City Star,,,,818 Main St,Miles City,MT,59301,,All Other Expenditures,133.1,Ad-Event (Tea w/ Elsie),Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,12/15/19,"Miller, Lynn",,,,860 Woodman Drive,Buffalo,WY,82834,,All Other Expenditures,95.0,Reimb - Biennial Convention Registration,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,05/24/19,Montana Federation of Republican Women,,,,P.O. Box 9726,Kalispell,MT,59904,,All Other Expenditures,80.0,6 Dues @ $17.50 Less prior Overpmt,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,06/18/19,Montana Federation of Republican Women,,,,P.O. Box 9726,Kalispell,MT,59904,,All Other Expenditures,105.0,6 Dues @ $17.50,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,09/20/19,Montana Federation of Republican Women,,,,P.O. Box 9726,Kalispell,MT,59904,,All Other Expenditures,35.0,2 Dues @ $17.50,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,08/30/19,Montana Federation of Republican Women,,,,P.O. Box 9726,Kalispell,MT,59904,,All Other Expenditures,52.5,3 Dues @ $17.50,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,07/31/19,Montana Federation of Republican Women,,,,P.O. Box 9726,Kalispell,MT,59904,,All Other Expenditures,52.5,3 Dues @ $17.50,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,12/15/19,"Murray, Arla Jeanne",,,,2208 Hwy 59 S,Miles City,MT,59301,,All Other Expenditures,95.0,Reimb - Biennial Convention Registration,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,12/15/19,"Phipps, Mollie",,,,428 Road 557,Powderville,MT,59345,,All Other Expenditures,95.0,Reimb - Biennial Convention Registration,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,06/09/19,Range Riders Museum,,,,443 I94 Business Loop,Miles City,MT,59301,,All Other Expenditures,200.0,Venue - Legislative Update,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,05/30/19,Stockman Bank,,,,700 Main Street,Miles City,MT,59301,,All Other Expenditures,17.89,Check Order,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,05/24/19,USPS,,,,106 N 7th,Miles City,MT,59301,,All Other Expenditures,55.0,Roll of Stamps,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,05/24/19,VFW Post ,,,,119 N. 6th,Miles City,MT,59301,,All Other Expenditures,63.0,Donation - Watermelon in the Park Proceeds,Primary,,,
Custer County Republican Women,01/01/2019 to 12/31/2019,C6,07/11/19,VFW Post ,,,,119 N. 6th,Miles City,MT,59301,,All Other Expenditures,317.4,Donation - Watermelon in the Park Proceeds,Primary,,,
Gallatin Association of Realtors,09/26/2019 to 10/25/2019,C4,10/18/19,Access Marketing,,,,PO Box 913026,Denver,CO,80291,,All Other Expenditures,10999.52,Live phone and mailer for municipal candidate--one time fee,General,,,
Lake County Republican Central Cmte.,05/25/2020 to 06/25/2020,C6,06/04/20,Cherries BBQ ,,,,105 2nd Street East,Polson,MT,56860,,All Other Expenditures,500.0,Deposit For Republican Headquarters Oct -Nov 2020,General,,,
Lake County Republican Central Cmte.,04/26/2020 to 05/24/2020,C6,05/15/20,US Postal Office,,,,105  4th Ave East,Polson,MT,59860,,All Other Expenditures,106.0,Annual fee for PO Box 1052,General,,,
Lake County Republican Central Cmte.,05/07/2019 to 12/31/2019,C6,12/15/19,"Dawson, Faith ",,,,PO Box 954,Polson,MT,59860,,All Other Expenditures,37.99,VGA Adapter for LCRCC presentations ,General,,,
Lake County Republican Central Cmte.,05/07/2019 to 12/31/2019,C6,10/27/19,F&M Enterprises,,,,35489 Dublin Gulch Road,St. Ignatius,MT,59865,,All Other Expenditures,49.44,Credit Card Fee,General,,,
Lake County Republican Central Cmte.,05/07/2019 to 12/31/2019,C6,12/15/19,Lake County Republican Women,,,,PO Box 174,POLSON,MT,59860,,All Other Expenditures,250.0,Donation for food for  Get out the Vote reception Guest Speaker Don K MT State Republican Chairman,General,,,
Lake County Republican Central Cmte.,05/07/2019 to 12/31/2019,C6,10/28/19,"Tjaden, Ron",,,,PO Box 117,Rollins,MT,59931,,All Other Expenditures,395.25,"Community center Rental L/R dinner, Poster printing, Auction bid sheet",General,,,
Lake County Republican Central Cmte.,05/07/2019 to 12/31/2019,C6,10/28/19,"Tjaden, Ron",,,,PO Box 117,Rollins,MT,59931,,All Other Expenditures,765.13,"L/R Auction items Raptor Semi auto rifle, Bolt Rifle Smith Wesson and 4 poster frames",General,,,
Lake County Republican Central Cmte.,05/07/2019 to 12/31/2019,C6,05/18/19,US Post Office,,,,105 4th Ave E.,Polson,MT,59860,,All Other Expenditures,92.0,Fee for Post office box 1052 6/1/2019 to 5/31/2020,General,,,
Lake County Republican Central Cmte.,05/07/2019 to 12/31/2019,C6,10/28/19,Vista Linda Catering,,,,PO Box 190,Somers,MT,59932,,All Other Expenditures,2225.0,135 Dinners 2019 L/R dinner plus Tip $200,General,,,
Lake County Republican Central Cmte.,06/22/2018 to 05/06/2019,C6,04/03/19,Lake County Republican Women,,,,PO Box 174,POLSON,MT,59860,,All Other Expenditures,107.0,Donation help with LR Dinner 2018,General,,,
Montana Trooper PAC,04/26/2020 to 05/26/2020,C6,04/27/20,Victory Enterprises,,,,5200 30th Street SW,Davenport,IA,52802,,Independent Expenditure,91.3,Share of website creation,Primary,website,1,"website landing page for digital ads, common sense solutions for Montana"
Montana Trooper PAC,04/26/2020 to 05/26/2020,C6,04/27/20,Victory Enterprises,,,,5200 30th Street SW,Davenport,IA,52802,,Independent Expenditure,10200.0,"Share of Design, Creative, Production of Digital Mail Plan",Primary,Adobe ad exchange,run dates for digital ad program are 4/21/20 through 6/2/20; 4/28/20 through 6/2/20; and 5/1/20 through 6/2/20,"Commonsense, Conservative Solutions for MT Families; Commonsense Solutions MT Families Can Rely On; Vote Tom Richmond State 
Senate; Vote Walt Sales State Senate; Bold Leadership, Commonsense, Conservative Solutions"
Montana Trooper PAC,04/26/2020 to 05/26/2020,C6,04/27/20,Victory Enterprises,,,,5200 30th Street SW,Davenport,IA,52802,,Independent Expenditure,6768.7,"Share of Design, Creative, Production, Printing of Direct Mail",Primary,Mail,"SD28 (Richmond) 14082; SD35, HD 69, HD 70 (Sales, Seifert, Dooling) 13740; HD10 (Mahlum) 6507; HD37 (Moore) 6387; HD68 (Grubbs) 7053; HD88 (Greef) 6435; HD14 (Loge) 4017; SD44 (Balance) 4174; HD7 (Garner) 2212; HD9 (Putnam) 2224; HD21 (Buttrey) 2224; HD35 (Krautter) 2126; HD64 (Gillette) 1873; HD75 (Bertoglio) 1976; HD86 (Bedey) 2261 Total all Districts 77278","Mailer 1: Growth – jobs and the economy. Mailer 2: Wallet – keeping taxes low. Mailer 3: GOTV – issue summation and vote prompt. Mailer 4: Growth – issue summation and vote prompt; Mailer 5: prosperity – taxes, jobs, GOVT prompt."
Montana Trooper PAC,04/26/2020 to 05/26/2020,C6,04/27/20,Victory Enterprises,,,,5200 30th Street SW,Davenport,IA,52802,,Independent Expenditure,2940.0,Share of postage costs for Direct Mail,Primary,Mail,pending #,Postage for mailers described above
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Abbott, Kim K",,,,PO Box 1752,Helena,MT,59624,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Bertoglio, Marta L",,,,PO Box 294,Clancy,MT,59634,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Bessette, Barbara",,,,PO Box 1263,Great Falls,MT,59403,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Bishop, Laurie F",,,,211 S Yellowstone St,Livingston,MT,59047,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Caferro, Mary M",,,,PO Box 668,Helena,MT,59624,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Coleman, Ed",,,,PO Box 636,Helena,MT,59624,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Duram, Neil",,,,PO Box 1226,Eureka,MT,59917,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Fitzgerald, Ross  H",,,,451 1st Road NE,Fairfield,MT,59436,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Galt, Wylie",,,,106 71 Ranch Rd,Martinsdale,MT,59053,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Hamlett, Brad",,,,PO Box 49,Cascade,MT,59421,,All Other Expenditures,180.0,Support  ,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Harvey, Derek J",,,,P.O. Box 3111,Butte,MT,59701,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"keane, jim",,,,2131 Wall st,Butte,MT,59701,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"McClafferty, Edie",,,,1311 Stuart Ave,Butte,MT,59701,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Mercer, Bill",,,,P.O. Box 2118,Billings,MT,59103,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Moore, Eric",,,,487 Signal Butte Road,Miles City,MT,59301,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Small, Jason",,,,HC 42 Box 674,Busby,MT,59016,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,01/01/2020 to 04/25/2020,C6,03/23/20,"Usher, Barry M",,,,5425 Clapper Flat,Laurel,MT,59044,,All Other Expenditures,180.0,Support,General,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Anderson, Frederick",,,,PO Box 6921,Great Falls,MT,59405,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Bachmeier, Jacob D",,,,1318 1/2 2nd Street,Havre,MT,59501,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Ballance, Nancy L",,,,PO Box 314,Hamilton,MT,59840,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Bedey, David F",,,,P.O. Box 692,Hamilton,MT,59840,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Buttrey, Ed",,,,708 Central Avenue,Great Falls,MT,59401,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Custer, Geraldine",,,,Box 1075,Forsyth,MT,59327,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Fitzpatrick, Steve",,,,P.O. Box 7192,Great Falls,MT,59406,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Greef, Sharon",,,,PO Box 1327,Florence,MT,59833,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Gross, Jen",,,,P.O. Box 30421,Billings,MT,59102,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Grubbs, Bruce S.",,,,322 N. 22nd Ave.,Bozeman,MT,59718,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Holmlund, Kenneth L",,,,1612 Tompy St,Miles City,MT,59301,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"hopkins, mike d",,,,p.o box 848,missoula,MT,59806,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Jones, Llew E",,,,1102 4th Ave. SW,Conrad,MT,59425,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Kassmier, Josh J",,,,P o box 876,Fort Benton,MT,59442,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Kelker, Kathy",,,,2438 Rimrock Rd,Billings,MT,59102,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Knokey, Jon",,,,71 Couloir Drive,Bozeman,MT,59715,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Krautter, Joel G",,,,P.O. Box 1142,Sidney,MT,59270,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Loge, Denley M",,,,1296 4 Mile Road,St. Regis,MT,59866,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Lynch, Ryan",,,,P.O. Box 934,Butte,MT,59703,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"MacDonald, Margie",,,,PO Box 245,Billings,MT,59103,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"McKamey, Wendy",,,,PO Box 3204,Great Falls,MT,59403,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"O'Brien, Shannon",,,,PO Box 8013,Missoula,MT,59807,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Osmundson, Ryan",,,,1394 S Buffalo Canyon Rd,Buffalo,MT,59418-8,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Regier, Keith",,,,356 Sawtooth Drive,Whitefish,MT,59937,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Ricci, Vince",,,,PO Box 5315,Helena,MT,59604,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Richmond, Tom",,,,3103 Westfield Drive,Billings,MT,59106,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Sales, Walter",,,,3726 Cameron Bridge West,Manhattan,MT,59741,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Salomon, Daniel",,,,31507 Top of the Rock Way West,Polson,MT,59860,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Sullivan, Katie",,,,PO Box 7853,Missoula,MT,59807,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,12/07/2019 to 12/31/2019,C6,12/12/19,"Wellborn, Jeffery",,,,PO Box 790,Dillon,MT,59725,,Independent Expenditure,180.0,Support,Primary,,,
Montana Trooper PAC,08/31/2019 to 12/06/2019,C6,09/01/19,Montana Democratic Leg. Campaign Committee,,,,PO Box 802,Helena,MT,59624,,Independent Expenditure,500.0,Caucus Cruise MDLCC Fundraiser,General,,,
Montana Trooper PAC,08/31/2019 to 12/06/2019,C6,09/01/19,Montana Republican Legislative Campaign Committee,,,,PO Box 81515,Billings,MT,59108,,Independent Expenditure,500.0,DONATION - Golf fundraiser,General,,,
Carols List - was Montana Majority PAC,05/25/2020 to 06/25/2020,C6,06/22/20,Actblue Technical Services,,,,PO Box 441146,West Somerville,MA,02144,,All Other Expenditures,0.99,fee for donation website,Primary,,,
Carols List - was Montana Majority PAC,05/25/2020 to 06/25/2020,C6,05/31/20,Actblue Technical Services,,,,PO Box 441146,West Somerville,MA,02144,,All Other Expenditures,3.37,fee for donation website,Primary,,,
Carols List - was Montana Majority PAC,05/25/2020 to 06/25/2020,C6,06/23/20,Actblue Technical Services,,,,PO Box 441146,West Somerville,MA,02144,,All Other Expenditures,1.98,fee for donation website,Primary,,,
Carols List - was Montana Majority PAC,05/25/2020 to 06/25/2020,C6,06/21/20,Actblue Technical Services,,,,PO Box 441146,West Somerville,MA,02144,,All Other Expenditures,11.09,fee for donation website,Primary,,,
Carols List - was Montana Majority PAC,05/25/2020 to 06/25/2020,C6,06/14/20,Actblue Technical Services,,,,PO Box 441146,West Somerville,MA,02144,,All Other Expenditures,6.13,fee for donation website,Primary,,,
Carols List - was Montana Majority PAC,05/25/2020 to 06/25/2020,C6,06/07/20,Actblue Technical Services,,,,PO Box 441146,West Somerville,MA,02144,,All Other Expenditures,39.5,fee for donation website,Primary,,,
